step,agent,x,y,z,z_error,rpm0,rpm1,rpm2,rpm3
40,SAC_Nominal,0.04624548276937323,-0.18937289735177856,0.6936883782258172,-0.3063116217741828,17882.264436242272,16080.29941415071,12754.840573460813,12483.93939060586
41,SAC_Nominal,0.04404072566490646,-0.1841786284914207,0.7105158334720115,-0.2894841665279885,18193.540787272515,17499.640770054142,12867.01580922451,12260.725974468256
42,SAC_Nominal,0.04170796601113769,-0.1790054439768776,0.7265743652829719,-0.2734256347170281,18666.28676512296,18095.043849223977,13239.191242894642,12737.082329557496
43,SAC_Nominal,0.03920592918456464,-0.17393202554003523,0.7419963028790202,-0.2580036971209798,18719.672744572985,18379.6944766046,13398.666171863815,12900.954131416194
44,SAC_Nominal,0.03650965385311919,-0.169010427999723,0.7568461320625332,-0.24315386793746685,18621.157696427228,18383.100468460474,13512.09876580598,13297.21858154667
45,SAC_Nominal,0.03360927624859311,-0.16426891539724567,0.771138093509173,-0.22886190649082705,18395.92371087114,18509.92418571901,13504.924580149818,13274.855198635789
46,SAC_Nominal,0.03050793015360536,-0.1597191989330033,0.7848401814961571,-0.21515981850384291,18194.059512200052,18489.207528076844,13425.033179838854,13191.117989822162
47,SAC_Nominal,0.027222684263144937,-0.15536254832586008,0.7979258809752078,-0.20207411902479222,18059.271232899504,18112.948267483433,13454.09212440792,13417.837003350352
48,SAC_Nominal,0.023780744453110583,-0.15119532692015478,0.8103575900405938,-0.18964240995940618,17779.512918925233,18066.817969127067,13344.086219575596,13361.07478434703
49,SAC_Nominal,0.02021169789229029,-0.14721724498600197,0.8220989419706021,-0.17790105802939793,17678.735402205253,17994.73331429662,13309.157016350262,13318.955872525059
50,SAC_Nominal,0.016547366368159577,-0.14343437919312735,0.8331235289169657,-0.16687647108303427,17679.613741920457,17954.49655900723,13219.574126869451,13224.63589904265
51,SAC_Nominal,0.012822856630961207,-0.13985768472613078,0.843405070711795,-0.15659492928820495,17742.57608206514,17942.475335187773,13168.529524274396,13036.033465850645
52,SAC_Nominal,0.009078991658412632,-0.13649783338402116,0.8529055283790947,-0.14709447162090528,17649.479833723504,17926.49705512558,13099.323081323673,12829.335164799993
53,SAC_Nominal,0.0053667174801952724,-0.13336215439579396,0.8615926894911922,-0.13840731050880783,17629.690671774715,17747.39336792586,13048.169818145294,12853.464282189896
54,SAC_Nominal,0.0017482280833953658,-0.13045406018070366,0.8694466689253535,-0.1305533310746465,17540.806314615278,17683.83210099452,13023.386150098699,12860.144320907608
55,SAC_Nominal,-0.0017052639369557184,-0.12777544271985397,0.8764768656479709,-0.12352313435202911,17574.331985306002,17613.18978604987,12595.262158221805,13524.980219243425
56,SAC_Nominal,-0.004922425274424179,-0.12532816890041118,0.8827603741382968,-0.11723962586170322,17992.83692840193,17654.507972859006,12809.59645240775,13812.304673120854
57,SAC_Nominal,-0.00785100648373391,-0.12310927793026306,0.8884158924968163,-0.1115841075031837,18220.423933018345,18030.402444351257,13093.711538341988,14010.500283526364
58,SAC_Nominal,-0.010469762704378086,-0.1211068771058027,0.8935342063189993,-0.10646579368100073,18468.648686996177,18301.594682340117,13408.781954739978,13810.698048781698
59,SAC_Nominal,-0.01277890965733141,-0.11930359911667122,0.8982236965937277,-0.1017763034062723,18703.898849893714,18568.243873083316,13843.622205529022,13955.661615563562
60,SAC_Nominal,-0.01479251572431624,-0.11767807926866214,0.9025786083200381,-0.09742139167996189,18860.524025707364,18849.998178486992,14045.626110664381,13880.772482820643
61,SAC_Nominal,-0.01653161959962172,-0.11620797835808287,0.906651801948453,-0.09334819805154704,19013.694053686973,18979.39999744274,14094.471630025488,13907.349050492094
62,SAC_Nominal,-0.018013869165944694,-0.11487028740690092,0.9104918136587726,-0.08950818634122737,19097.99914340631,19010.48080500866,14157.148089349756,14108.069725881525
63,SAC_Nominal,-0.019255325578967107,-0.11364031937059549,0.91413149416596,-0.08586850583404004,19129.988042990015,19068.21838210516,14152.6477301904,14172.576598603462
64,SAC_Nominal,-0.020274558559051865,-0.11249300935595744,0.9175839189688104,-0.08241608103118958,19177.701681274826,19021.311936725044,14248.809759275835,14120.95117931897
65,SAC_Nominal,-0.021092287054457596,-0.11140412090346664,0.9208512265772371,-0.07914877342276294,19166.73084309417,19006.854904829393,14238.118334023728,14125.25750172239
66,SAC_Nominal,-0.021730195412825226,-0.11035165744453104,0.92393395491219,-0.07606604508781001,19143.17219376672,18993.44437783743,14236.249113274871,14160.691200513158
67,SAC_Nominal,-0.022211664992242818,-0.10931669576976778,0.9268293516260102,-0.07317064837398979,19125.52778476022,19005.723023753097,14244.191684484544,14105.860294020593
68,SAC_Nominal,-0.02256111064549291,-0.10828401377375635,0.9295365516920882,-0.07046344830791185,19105.14616391664,19017.2216419099,14246.900437597418,14120.955060054088
69,SAC_Nominal,-0.02280245780991585,-0.10724223345875995,0.9320551500588636,-0.06794484994113636,19101.2706031114,19044.839540171542,14233.850818971496,14094.043455584055
70,SAC_Nominal,-0.022958087144698564,-0.1061836200071279,0.934392606003982,-0.065607393996018,19108.413742886612,19069.942722076248,14275.775694037531,14121.335372095724
71,SAC_Nominal,-0.023047951141702203,-0.10510407316129446,0.9365579647708363,-0.0634420352291637,19109.725431356743,19114.224496937728,14270.231417131236,14129.64402598493
72,SAC_Nominal,-0.023089018323694394,-0.1040035687246008,0.9385561101318881,-0.06144388986811189,19129.69310712099,19140.976991267893,14267.755508125485,14125.005253939671
73,SAC_Nominal,-0.02309447975534902,-0.10288533609472585,0.940392696323824,-0.05960730367617595,19151.350196240262,19155.938518728977,14259.999212201512,14149.155068583541
74,SAC_Nominal,-0.02307380936380207,-0.1017549074686433,0.9420730727316132,-0.057926927268386774,19174.890735470493,19167.237925816353,14253.841779146456,14159.564493750353
75,SAC_Nominal,-0.023033499556397104,-0.10061931369410808,0.9436026592611754,-0.05639734073882463,19195.393952681126,19176.462433193577,14247.420456103328,14184.27701498644
76,SAC_Nominal,-0.022977888693494212,-0.09948635803625519,0.9449866883011996,-0.055013311698800416,19212.967214877117,19188.36076706761,14244.63926260157,14196.891991279064
77,SAC_Nominal,-0.022909988581986025,-0.09836406928752922,0.9462304307621994,-0.05376956923780063,19226.63387038692,19202.04941340975,14246.53306133951,14212.868977762884
78,SAC_Nominal,-0.022831960238602275,-0.09726028945177852,0.9473395673405922,-0.052660432659407785,19242.22925125073,19217.430060263658,14248.482483947488,14226.759422331199
79,SAC_Nominal,-0.02274547257996633,-0.09618239290260767,0.9483205429943952,-0.051679457005604834,19257.7884119201,19233.95811113434,14253.668439644487,14245.138583853513
80,SAC_Nominal,-0.022652029319661277,-0.09513704215815724,0.9491804784226792,-0.050819521577320836,19273.615343312664,19251.09026310517,14263.101213139751,14260.82063446831
81,SAC_Nominal,-0.02255324428075714,-0.09413007134282315,0.949926422533175,-0.05007357746682495,19288.628613908662,19270.933755345617,14270.663472307788,14274.731776290591
82,SAC_Nominal,-0.022450958496646932,-0.09316639171213185,0.9505657333453829,-0.04943426665461714,19302.9381778698,19291.718972641545,14280.527007401231,14291.206790447983
83,SAC_Nominal,-0.022347283142504004,-0.09224989543173462,0.951106001597939,-0.04889399840206099,19317.062760123612,19313.14063049695,14291.751386942977,14305.252464421046
84,SAC_Nominal,-0.022244585574845422,-0.09138343297833913,0.9515548633807986,-0.04844513661920136,19330.528910985613,19334.49114154184,14303.23189500256,14320.508927751154
85,SAC_Nominal,-0.022145413245722757,-0.09056882670853662,0.9519199080521831,-0.04808009194781693,19343.62509843296,19355.260835897294,14315.515715231719,14334.413601681572
86,SAC_Nominal,-0.022052404992350925,-0.08980692570195802,0.9522085307798162,-0.047791469220183846,19356.11330404504,19375.100447402623,14327.606792283315,14348.156578315375
87,SAC_Nominal,-0.02196818125920629,-0.08909768967621744,0.9524278597152038,-0.04757214028479617,19368.086665464703,19393.703397983452,14339.737970264472,14360.999224401632
88,SAC_Nominal,-0.02189524270945171,-0.08844030373952372,0.9525851641690828,-0.04741483583091721,19379.164870650307,19411.66990800481,14352.347772243606,14377.458715618548
89,SAC_Nominal,-0.021835928507905163,-0.08783335455843537,0.9526880086846823,-0.047311991315317714,19390.31680980317,19430.147381483464,14366.328767298024,14393.444757150977
90,SAC_Nominal,-0.021792408546018476,-0.08727507403776577,0.9527432109915875,-0.04725678900841246,19402.54629974067,19448.200561255806,14385.608259367884,14394.227372066589
91,SAC_Nominal,-0.021766383211426894,-0.08676357432316513,0.9527564499158556,-0.04724355008414438,19415.258294411262,19463.75713476843,14387.081645134629,14407.590036658756
92,SAC_Nominal,-0.021758809112127853,-0.0862968718515078,0.9527339589771623,-0.04726604102283771,19428.13974784871,19475.56621173473,14400.448190461915,14422.48429804445
93,SAC_Nominal,-0.02177003767715338,-0.08587284287796418,0.9526810426047557,-0.04731895739524428,19438.441806010567,19487.5059401167,14410.470835695229,14424.776518921248
94,SAC_Nominal,-0.02179980140993783,-0.08548934516798057,0.9526021291182796,-0.04739787088172043,19447.458047269756,19497.029264098066,14413.45770815828,14438.699302948884
95,SAC_Nominal,-0.021847213641716105,-0.08514423722749834,0.9525024145733374,-0.0474975854266626,19457.89981189589,19505.943312665793,14427.225262781167,14448.734883965926
96,SAC_Nominal,-0.021910945442444523,-0.084835485402291,0.9523869212403585,-0.04761307875964149,19469.855063218332,19516.86240771153,14436.940036361726,14453.275344054842
97,SAC_Nominal,-0.02198920663093139,-0.08456130753469998,0.9522604438602943,-0.04773955613970571,19489.481234292132,19524.552731138487,14439.232257238524,14464.02109959861
98,SAC_Nominal,-0.022079857608728763,-0.08432000636084544,0.9521286283141603,-0.04787137168583966,19506.68841380859,19531.152567997076,14449.122957477799,14478.070654306794
99,SAC_Nominal,-0.02218080452740359,-0.08410974842846419,0.9519964591570236,-0.04800354084297642,19518.478087099298,19539.577643939843,14461.030346400443,14479.766535553681
100,SAC_Nominal,-0.022290155735242928,-0.08392857574566503,0.9518676740310718,-0.04813232596892825,19528.270475382233,19547.595242695144,14463.63431966511,14487.097244192964
101,SAC_Nominal,-0.022406178625860383,-0.08377437655344341,0.9517459046122572,-0.048254095387742835,19535.33600045507,19554.06442813807,14473.116249138546,14493.1744753889
102,SAC_Nominal,-0.022527349387775973,-0.08364487751027683,0.951634080896099,-0.04836591910390098,19542.27216769062,19560.087329042344,14477.765369810788,14494.959613543517
103,SAC_Nominal,-0.02265231087339362,-0.0835377159218157,0.9515347118055318,-0.04846528819446816,19547.423196771546,19564.457036786036,14481.405499352159,14501.92553308164
104,SAC_Nominal,-0.022779880436056506,-0.08345044403842225,0.951449958083905,-0.04855004191609502,19551.77608799639,19567.99756079269,14488.540877657133,14501.61378069377
105,SAC_Nominal,-0.022909049405237095,-0.08338060373791821,0.9513813599384744,-0.04861864006152561,19555.888373643873,19569.759414536595,14490.723144372234,14504.0858089644
106,SAC_Nominal,-0.02303891622127024,-0.08332578713545982,0.9513300587718546,-0.048669941228145386,19558.501401957154,19570.81497448889,14494.305062886824,14504.75200182645
107,SAC_Nominal,-0.023168694569356208,-0.08328366334028017,0.9512966953298059,-0.048703304670194125,19560.5620723052,19571.39579117833,14495.60122841648,14504.18800165586
108,SAC_Nominal,-0.023297683690720574,-0.08325200423145394,0.9512816512505644,-0.04871834874943559,19561.675843284276,19570.953387374793,14496.953017816171,14504.9693229931
109,SAC_Nominal,-0.02342526062839321,-0.08322869242037709,0.9512850216618323,-0.048714978338167736,19562.282531541172,19570.11773574589,14498.218137464879,14503.321304146011
110,SAC_Nominal,-0.02355087376295357,-0.08321174904713882,0.951306592020846,-0.048693407979154,19562.405421486597,19568.65857934125,14497.883100666295,14502.726258094472
111,SAC_Nominal,-0.023674025320416986,-0.0831993422505807,0.951346002095357,-0.048653997904642976,19561.919036018386,19566.68587232256,14498.382421918237,14501.40163384061
112,SAC_Nominal,-0.023794277715429205,-0.08318979993147685,0.951402686258062,-0.048597313741937986,19561.186870659316,19564.490669823732,14498.295752167252,14499.176679039205
113,SAC_Nominal,-0.023911233558216064,-0.08318163683534464,0.9514761368538043,-0.04852386314619572,19560.040760220916,19561.77932955411,14500.522000547033,14497.207852755635
114,SAC_Nominal,-0.024024494880060903,-0.08317360992341674,0.9515652471229635,-0.04843475287703647,19559.820851897523,19559.564723379688,14494.729356593138,14494.17053073604
115,SAC_Nominal,-0.024133652502271022,-0.08316468280747048,0.9516694119594609,-0.048330588040539135,19557.645053074288,19555.81981399011,14497.370843630622,14496.30752220809
116,SAC_Nominal,-0.024238356766657712,-0.08315400088744761,0.9517874658833941,-0.048212534116605865,19557.381163086215,19553.844519814676,14493.618172770808,14488.412813398216
117,SAC_Nominal,-0.02433830860952203,-0.08314090735456238,0.9519184785806707,-0.04808152141932931,19555.764190120077,19550.072445279267,14491.173309646007,14493.32582405853
118,SAC_Nominal,-0.024433296247562842,-0.08312485626166725,0.9520617108632049,-0.0479382891367951,19553.77078584742,19547.819031753657,14494.737118063376,14485.683363031374
119,SAC_Nominal,-0.024523228662039008,-0.08310547838781485,0.9522155573016088,-0.047784442698391216,19552.910556229435,19545.995086247854,14483.64597709404,14485.517784999642
120,SAC_Nominal,-0.024608071058552002,-0.08308247737354298,0.9523798116802105,-0.047620188319789536,19548.987133024395,19542.137635539835,14494.197695881872,14487.327501143343
121,SAC_Nominal,-0.02468792804489527,-0.08305567254644308,0.9525525910478359,-0.04744740895216415,19549.293711098777,19542.543819148927,14480.55691193953,14474.810836807059
122,SAC_Nominal,-0.024762920606035643,-0.08302498873261849,0.9527336047279031,-0.04726639527209686,19544.909773992982,19537.524735062034,14486.636730292208,14489.569272463597
123,SAC_Nominal,-0.024833269374950128,-0.0829903611394611,0.952921736370465,-0.047078263629535044,19544.24616828768,19538.24655179412,14485.93949154921,14468.40244954766
124,SAC_Nominal,-0.024899240450270425,-0.08295189952257694,0.9531156984803723,-0.04688430151962775,19541.849167562676,19535.480881232837,14470.997367763719,14487.187794679068
125,SAC_Nominal,-0.024961144329753437,-0.08290966475330257,0.9533162083799199,-0.04668379162008007,19537.33587261959,19533.46031181435,14497.532540927235,14473.65567132005
126,SAC_Nominal,-0.02501945239441634,-0.08286396284841566,0.9535205219025992,-0.04647947809740083,19533.9544587528,19535.05658752652,14458.240097850074,14477.779599172889
127,SAC_Nominal,-0.025074614789651714,-0.08281529537870959,0.9537293298514965,-0.0462706701485035,19528.899154471466,19528.602925024068,14501.027789690841,14475.690470100639
128,SAC_Nominal,-0.025127122161438385,-0.08276441858015249,0.9539391283987286,-0.04606087160127137,19529.248420632153,19533.025669481052,14448.25625996795,14463.785668334742
129,SAC_Nominal,-0.02517729755331547,-0.08271231479968366,0.9541511227844928,-0.04584887721550723,19526.43876840619,19524.11032733495,14494.24555828167,14480.907471678587
130,SAC_Nominal,-0.0252254749167534,-0.08265996033712072,0.9543629349646318,-0.04563706503536824,19527.213621851562,19530.142283287834,14452.26117861048,14454.628427032907
131,SAC_Nominal,-0.025271882075195054,-0.08260853115823599,0.9545750719253024,-0.04542492807469756,19526.031291218722,19522.77664803248,14477.480782568748,14483.638215623801
132,SAC_Nominal,-0.02531676241604366,-0.08255900024993384,0.9547870399643316,-0.04521296003566844,19525.711777360615,19527.142475041055,14467.887605355241,14452.724279667982
133,SAC_Nominal,-0.025360357383038927,-0.08251248989011367,0.9549978567069948,-0.045002143293005226,19526.410309681985,19524.60318069503,14455.387757537805,14480.449544934578
134,SAC_Nominal,-0.02540288756267444,-0.08246985374968899,0.9552091258026193,-0.0447908741973807,19524.587657754553,19524.334116393464,14487.430987413176,14458.894648506766
135,SAC_Nominal,-0.02544465644478553,-0.08243199355357772,0.9554186145130009,-0.04458138548699908,19527.196805332715,19528.235548766163,14439.36420223256,14470.855074142699
136,SAC_Nominal,-0.025485865158022706,-0.08239964496929875,0.9556288638040213,-0.044371136195978655,19524.418198987703,19522.828391167397,14494.18346651977,14471.756698268617
137,SAC_Nominal,-0.025526864941835585,-0.08237338902524052,0.9558379890982646,-0.04416201090173544,19527.36755767794,19530.84340276595,14444.626479053562,14458.742006258763
138,SAC_Nominal,-0.025567858951043562,-0.08235384653794088,0.9560469618158101,-0.04395303818418994,19524.206052134545,19522.797345286446,14479.754893348325,14479.23746199916
139,SAC_Nominal,-0.02560909516444636,-0.08234131415925497,0.9562540876215555,-0.043745912378444496,19521.759895431373,19525.22927262752,14460.488337062192,14447.76728734299
140,SAC_Nominal,-0.025650671144821804,-0.08233615666461376,0.9564574525305184,-0.04354254746948161,19518.255591619156,19517.179334412896,14455.497711699503,14473.426707948045
141,SAC_Nominal,-0.025692546566598532,-0.08233842938477592,0.9566570109738735,-0.043342989026126544,19514.718948347618,19515.101847546,14472.190047023543,14452.27411439421
142,SAC_Nominal,-0.025734726442162535,-0.08234822014495335,0.9568504440726352,-0.0431495559273648,19513.889764610583,19513.79533338936,14444.310845930571,14461.131245513528
143,SAC_Nominal,-0.02577709233575448,-0.08236554465462737,0.9570381858887964,-0.04296181411120359,19510.56397461383,19508.84351537786,14471.12672560101,14459.05117148989
144,SAC_Nominal,-0.025819621402491107,-0.08239036024276793,0.9572187203586215,-0.042781279641378456,19510.820103131668,19511.17713076259,14446.649635628793,14451.950719800981
145,SAC_Nominal,-0.025862227327368086,-0.08242269796865938,0.9573921647981476,-0.042607835201852406,19508.92889155047,19506.773789981202,14462.177750417213,14462.120832968805
146,SAC_Nominal,-0.02590487683659041,-0.08246248911854576,0.9575581931455485,-0.042441806854451536,19509.16432281434,19509.236763203226,14454.71897751901,14449.793031074967
147,SAC_Nominal,-0.025947544846813882,-0.08250976324133591,0.9577165339004883,-0.042283466099511724,19509.022029193322,19507.623670972203,14453.729390063734,14460.787153666335
148,SAC_Nominal,-0.025990203715403233,-0.08256447888575295,0.9578677206467175,-0.042132279353282454,19509.03625855542,19508.611964849108,14460.941089492711,14453.014041223514
149,SAC_Nominal,-0.02603287616360821,-0.08262664015872626,0.9580114627419517,-0.0419885372580483,19510.13709375077,19509.82663494127,14450.847297448889,14457.903767473117
150,SAC_Nominal,-0.02607555806362037,-0.08269623563444117,0.9581485872778445,-0.041851412722155534,19510.2742130583,19509.72832298493,14462.534778048137,14457.828739927489
151,SAC_Nominal,-0.026118296629751847,-0.08277323511526444,0.9582791488457435,-0.0417208511542565,19511.847204359758,19512.398268746616,14453.477142281017,14456.540335868069
152,SAC_Nominal,-0.026161120910384663,-0.08285762889293824,0.9584038759268622,-0.04159612407313784,19512.47976418411,19512.37239717916,14461.093731740715,14461.479218095841
153,SAC_Nominal,-0.026204086886498716,-0.08294935492725346,0.9585232614383651,-0.04147673856163492,19513.980315096687,19515.019058530135,14458.505281416521,14457.86496012193
154,SAC_Nominal,-0.026247253704819066,-0.08304837152508365,0.9586378410141629,-0.04136215898583706,19515.163939307902,19515.857297315782,14459.63845607119,14463.345851687953
155,SAC_Nominal,-0.026290681652281177,-0.08315458638280247,0.9587483923606809,-0.04125160763931912,19516.418710329624,19517.76015110233,14462.899567149298,14461.115722573055
156,SAC_Nominal,-0.026334447863137222,-0.08326790429961735,0.9588553594914946,-0.041144640508505415,19517.93995849617,19519.471555289692,14460.07439198286,14464.296631792042
157,SAC_Nominal,-0.026378617279149214,-0.08338819982751555,0.9589597159643312,-0.04104028403566884,19518.78207801693,19521.427445789534,14465.785540499262,14465.68722854292
158,SAC_Nominal,-0.02642327124012337,-0.08351533525840113,0.9590622269254352,-0.04093777307456481,19520.29297755649,19524.85672205612,14463.621383881382,14466.728559133113
159,SAC_Nominal,-0.026468463068992688,-0.08364919832760437,0.9591638384711635,-0.04083616152883651,19521.97721659802,19526.707832707754,14467.41156851401,14469.339000289647
160,SAC_Nominal,-0.026514213379794996,-0.08378967775685667,0.9592653408582636,-0.04073465914173635,19524.088336502613,19529.054383876217,14466.899311478337,14469.489055380905
161,SAC_Nominal,-0.026560500982416115,-0.08393667654340987,0.9593676990722501,-0.04063230092774994,19525.824318679057,19530.632549491165,14470.523918079234,14472.389258092971
162,SAC_Nominal,-0.026607256873006312,-0.0840901153894823,0.9594721680083493,-0.040527831991650665,19527.623686195777,19533.297320939364,14475.374836977648,14472.481102157448
163,SAC_Nominal,-0.02665431657549841,-0.0842500370419726,0.9595795767457261,-0.04042042325427386,19529.954714423762,19535.13161507215,14473.263717073058,14475.427873690938
164,SAC_Nominal,-0.026701403822729435,-0.08441661789365942,0.9596905669205182,-0.04030943307948176,19532.102054522795,19535.586954659415,14474.885864352687,14476.568809815844
165,SAC_Nominal,-0.02674821212544205,-0.08459011095261754,0.9598055772739994,-0.0401944227260006,19534.267504719046,19536.712367843847,14474.12265311267,14476.779663090629
