step,agent,x,y,z,z_error,rpm0,rpm1,rpm2,rpm3
40,SAC_Nominal,0.04953333795832754,-0.18876444470149029,0.6935556761739916,-0.3064443238260084,17901.660350365695,16702.668428082245,12713.549551797505,12241.816445813047
41,SAC_Nominal,0.04746859964199878,-0.18368025648318229,0.71023880828573,-0.28976119171426995,18364.1223801515,17699.243793729376,12970.979409476968,12416.577590414909
42,SAC_Nominal,0.04523365608111088,-0.17861749281519743,0.7262112878009797,-0.27378871219902035,18684.7603578665,18204.228331789505,13389.168719449906,12886.422071974916
43,SAC_Nominal,0.042789932953922624,-0.1736460055970385,0.7415797523573667,-0.25842024764263327,18677.30029138992,18452.70921428517,13408.343431671561,13033.486410034384
44,SAC_Nominal,0.04011615207344852,-0.16881198658620905,0.756383112067235,-0.24361688793276504,18501.49264188438,18398.16936292651,13531.723643301408,13353.309433374448
45,SAC_Nominal,0.037205549075262606,-0.16414180276741033,0.7706232137794256,-0.22937678622057445,18340.690501504596,18502.30242194582,13496.76080703838,13281.429163926921
46,SAC_Nominal,0.034064024533111706,-0.1596493692988835,0.7842717207224116,-0.21572827927758842,18148.172406577793,18566.153450432692,13378.476000619426,13238.076178337193
47,SAC_Nominal,0.030711249130307587,-0.1553396024488085,0.7973132645041516,-0.20268673549584837,18077.791394464468,18095.093005202147,13517.703840895803,13463.346384087723
48,SAC_Nominal,0.027178024216844645,-0.15121238008173027,0.8097000410911295,-0.19029995890887053,17792.803143128516,18156.59360178544,13288.829725798343,13265.067984666346
49,SAC_Nominal,0.02349861756234616,-0.1472701048374238,0.82138303746176,-0.17861696253824,17803.54372435879,17892.201705302974,13292.41552504805,13210.269417633104
50,SAC_Nominal,0.019710399587649724,-0.14351880807169154,0.8323444418774003,-0.1676555581225997,17712.24296279876,17846.61082912811,13228.877542527423,13286.414614976118
51,SAC_Nominal,0.01585218508239698,-0.1399672803185888,0.8425593377622306,-0.15744066223776942,17733.30500586649,18001.478031932977,13121.98269368195,12988.31724040909
52,SAC_Nominal,0.011966845413725688,-0.1366247013218163,0.8520068994854579,-0.14799310051454206,17721.819323493415,17920.717346955415,13143.127525765549,12941.46253816389
53,SAC_Nominal,0.008107024667777282,-0.13349562833360246,0.8606576643239635,-0.1393423356760365,17599.11694693097,17818.231013204822,13020.6450575265,12912.737336815037
54,SAC_Nominal,0.004335455301811284,-0.13058256470549304,0.868510790691847,-0.131489209308153,17510.480956819134,17741.241109184295,13152.619803865966,13104.98378028353
55,SAC_Nominal,0.0007212852715625448,-0.12788828382488276,0.8755744914578427,-0.12442550854215728,17624.61725739616,17773.906550257037,12654.042359486868,13468.712147178556
56,SAC_Nominal,-0.0026665112190455147,-0.1254177121899827,0.881915466110437,-0.11808453388956297,18086.97968164725,17769.363503011373,12862.246385763587,13787.846986824232
57,SAC_Nominal,-0.005773593491245375,-0.12316966974303575,0.8876509907895573,-0.11234900921044266,18284.02400730087,18041.06929161428,13154.406235598957,14039.481613393054
58,SAC_Nominal,-0.008574997026574889,-0.1211323779500445,0.892865470118921,-0.10713452988107897,18497.31438373988,18275.74769287099,13431.468732244084,13876.75333481601
59,SAC_Nominal,-0.011070035136573396,-0.1192879557672028,0.8976415929340236,-0.10235840706597643,18666.474333987033,18558.857668409477,13727.065619816278,13928.447313754266
60,SAC_Nominal,-0.013272333843867005,-0.11761452615698607,0.9020644356214017,-0.0979355643785983,18837.005477309474,18787.332067789706,14023.80861782687,13860.366283987978
61,SAC_Nominal,-0.015202328420087239,-0.11608823778657833,0.9061918104683073,-0.09380818953169268,18962.341579439166,18948.29202473098,14088.83292189797,13879.519005377293
62,SAC_Nominal,-0.01687779973125738,-0.11468484969220141,0.9100715104943584,-0.08992848950564158,19045.168109078262,18984.710136663536,14162.28747622533,14051.066901300843
63,SAC_Nominal,-0.018314123472711778,-0.11337947573056072,0.9137280484418738,-0.08627195155812617,19086.834268469716,18980.37794269266,14133.091412348736,14094.285354739788
64,SAC_Nominal,-0.019527042226632787,-0.11214792809130304,0.9171773335397968,-0.0828226664602032,19128.30897826198,18956.73909150609,14216.859667043313,14134.544100861514
65,SAC_Nominal,-0.0205346388980821,-0.11096764982688233,0.9204299328437247,-0.07957006715627535,19144.569258409465,18974.67196848975,14230.719065730678,14108.448744344789
66,SAC_Nominal,-0.02135760675931607,-0.10981903892868435,0.923487164125995,-0.07651283587400504,19131.21176813079,18978.688529337636,14224.807412566477,14111.661993023097
67,SAC_Nominal,-0.022017900027091985,-0.10868551973000234,0.9263491217898611,-0.07365087821013894,19116.041974551666,18989.394183951845,14232.782323235471,14100.221585893076
68,SAC_Nominal,-0.022537910721778614,-0.10755375419989727,0.9290190899141095,-0.07098091008589047,19107.01667824387,19004.813638156942,14240.965500022505,14117.607279224996
69,SAC_Nominal,-0.022939816445845536,-0.10641408375288747,0.9315031458149111,-0.06849685418508888,19111.893468709743,19048.369715551216,14259.122166064679,14103.443889619997
70,SAC_Nominal,-0.02324458606832507,-0.10526074895023976,0.9338126142197933,-0.06618738578020666,19111.801624645264,19096.291619954067,14269.02450850931,14154.37207016149
71,SAC_Nominal,-0.023471220257936475,-0.10409201172891291,0.9359535599374995,-0.06404644006250049,19140.230596546724,19134.959264677113,14263.432369203216,14109.650478653222
72,SAC_Nominal,-0.023635734297436446,-0.10290944604896558,0.9379339581900055,-0.06206604180999453,19160.804960567868,19152.654123240158,14273.02037210323,14159.200998227565
73,SAC_Nominal,-0.023750582438978308,-0.10171685547896003,0.9397610561882573,-0.06023894381174266,19186.270344416986,19171.368321561054,14268.588572597639,14152.509317304499
74,SAC_Nominal,-0.023825226393021936,-0.10051982743755336,0.9414410837132356,-0.05855891628676435,19204.260138849055,19182.967838830948,14264.595296160463,14189.151218295567
75,SAC_Nominal,-0.023866622629452976,-0.09932497929993116,0.9429796360503075,-0.057020363949692454,19224.019548495267,19195.606099534285,14261.310900671642,14194.313889581854
76,SAC_Nominal,-0.02388005826864224,-0.09813947019164335,0.9443821079467083,-0.055617892053291706,19239.79861748803,19207.015460783354,14259.7275607432,14218.819438278273
77,SAC_Nominal,-0.023869701064041828,-0.0969704726313733,0.9456538123699306,-0.054346187630069376,19252.672309455236,19221.561749586737,14262.124561468205,14227.095752708155
78,SAC_Nominal,-0.02383910365015521,-0.09582486957267669,0.9467999473866513,-0.0532000526133487,19263.314578729176,19236.90488266783,14264.886351294368,14243.014528165195
79,SAC_Nominal,-0.023791390804262597,-0.09470901452474756,0.9478261563072692,-0.052173843692730815,19275.93861007041,19252.817190233003,14268.888682780154,14256.47033040021
80,SAC_Nominal,-0.02372948202036953,-0.09362857246703456,0.9487385280519772,-0.051261471948022774,19288.518659746966,19269.438378746534,14274.84690476578,14272.254573706468
81,SAC_Nominal,-0.023656278980809343,-0.09258838287222174,0.9495434506654777,-0.05045654933452226,19301.001691045552,19287.206971276835,14282.295329037,14286.066109994035
82,SAC_Nominal,-0.023574802997737468,-0.0915923836944952,0.9502475227613579,-0.04975247723864207,19312.94141942752,19305.32741712457,14291.442221711852,14300.534784095042
83,SAC_Nominal,-0.023488246494483875,-0.09064358557619938,0.9508574613434804,-0.04914253865651963,19324.52800091368,19323.124468379072,14302.076729515551,14313.863815649513
84,SAC_Nominal,-0.023399972859913926,-0.08974411186898987,0.9513796732240375,-0.04862032677596251,19335.519536348304,19341.627813425188,14311.193869887826,14325.123121807326
85,SAC_Nominal,-0.023313442727687275,-0.0888952443437857,0.9518204878740324,-0.048179512125967605,19345.92249362325,19359.68616751102,14321.17770776995,14337.673419181307
86,SAC_Nominal,-0.023232107457074627,-0.08809745845467819,0.95218619475753,-0.04781380524247003,19356.061560910126,19377.08609020504,14331.915701843482,14348.71022985898
87,SAC_Nominal,-0.023159289891106386,-0.08735051661427479,0.9524832808961551,-0.04751671910384492,19365.26795819013,19394.229884381228,14349.683000795409,14356.769223122214
88,SAC_Nominal,-0.02309792577766631,-0.08665365656760156,0.9527169689368279,-0.04728303106317211,19375.972319225966,19410.84848573801,14355.400617203675,14359.55817809421
89,SAC_Nominal,-0.0230502134308931,-0.08600570842573828,0.952892932821054,-0.04710706717894597,19386.051881907686,19423.12325091856,14361.577453934324,14381.736579297763
90,SAC_Nominal,-0.023017630700654195,-0.08540506037645469,0.9530170721431278,-0.04698292785687219,19397.114564152816,19434.377382762883,14376.457485957915,14387.005324010628
91,SAC_Nominal,-0.02300110772834544,-0.08484982048467671,0.953094277372773,-0.04690572262722703,19407.320897515085,19445.2641383493,14379.906165900094,14398.558272459093
92,SAC_Nominal,-0.023001026085135882,-0.08433792061285546,0.9531295857306753,-0.0468704142693247,19417.3099097107,19454.50546224537,14390.782572859527,14409.752899698262
93,SAC_Nominal,-0.023017370238928612,-0.08386716334485055,0.9531277426188264,-0.04687225738117362,19427.007866772412,19463.89425407596,14397.25046472408,14418.348727986255
94,SAC_Nominal,-0.023049839519050895,-0.08343534660935664,0.9530938035206677,-0.04690619647933225,19436.60751187778,19474.853450051258,14409.927532778605,14427.930262994403
95,SAC_Nominal,-0.02309787155184691,-0.08304038178735151,0.9530325342975448,-0.04696746570245525,19445.760872444498,19487.73749064545,14420.127398249006,14430.111236131132
96,SAC_Nominal,-0.02316047640708765,-0.08268043037134325,0.952948123053612,-0.047051876946388016,19456.901169392004,19498.0589524829,14421.719793226059,14440.638376929877
97,SAC_Nominal,-0.02323614640867618,-0.0823538408228158,0.9528451832028544,-0.047154816797145616,19469.243200647943,19505.757037380095,14430.985695111218,14449.868058620596
98,SAC_Nominal,-0.023323022450246554,-0.08205904873652202,0.9527280743213511,-0.04727192567864891,19481.248901526928,19513.44348007193,14437.591999861674,14455.618014488184
99,SAC_Nominal,-0.02341901078675504,-0.08179456399135092,0.9526014786477311,-0.04739852135226885,19495.974997724144,19519.622903959324,14447.593947841018,14465.031384307855
100,SAC_Nominal,-0.023521910435257778,-0.08155893648680339,0.9524701244004684,-0.04752987559953159,19512.134378758543,19526.446529876426,14454.662060070603,14471.094386141687
101,SAC_Nominal,-0.02362959390668912,-0.08135069299009151,0.9523384817112706,-0.04766151828872944,19522.64729019519,19533.678926559372,14461.004474832984,14482.025123392783
102,SAC_Nominal,-0.023740194257635332,-0.08116825666183912,0.9522105503170217,-0.04778944968297827,19531.1991368185,19540.90614892882,14472.715239842944,14483.572243126784
103,SAC_Nominal,-0.02385214774677118,-0.08101000936045885,0.9520890586473074,-0.04791094135269258,19539.66948800432,19548.549903534353,14469.849963746947,14488.715510737477
104,SAC_Nominal,-0.023964134152592624,-0.08087423743505989,0.951977566290319,-0.048022433709680956,19544.34836097914,19553.026978282996,14484.825720570134,14497.76150429924
105,SAC_Nominal,-0.024075141472882058,-0.08075915183831311,0.9518778374789133,-0.0481221625210867,19551.596280602556,19560.8725311147,14482.378270288587,14488.478785895233
106,SAC_Nominal,-0.024184305817141392,-0.08066294744709387,0.951792439926876,-0.04820756007312399,19554.58444664398,19562.525724275278,14484.300527750733,14512.56521519883
107,SAC_Nominal,-0.024291031883071305,-0.08058369022890523,0.9517238051566831,-0.04827619484331691,19557.278970394753,19567.50729458936,14503.667983149951,14495.465402687325
108,SAC_Nominal,-0.024394999929659926,-0.08051960743780709,0.9516714794903351,-0.04832852050966485,19563.53471540615,19572.345277704044,14476.285516152178,14504.270790671728
109,SAC_Nominal,-0.024495912902223537,-0.08046884557974464,0.9516390177987919,-0.0483609822012081,19560.29818231713,19568.8422674702,14517.588180020843,14515.170482041873
110,SAC_Nominal,-0.024593749313611593,-0.08042961745795482,0.9516244530006327,-0.0483755469993673,19568.37399209921,19578.290563905943,14480.84667349506,14485.331509713942
111,SAC_Nominal,-0.0246883956263316,-0.08040027825520793,0.9516301742131238,-0.04836982578687621,19563.291522672043,19569.031129912648,14506.811378596123,14532.856285556307
112,SAC_Nominal,-0.0247799032219099,-0.08037903561192668,0.9516558273978178,-0.048344172602182156,19566.744083349342,19576.570104669972,14508.816425074136,14476.958176906091
113,SAC_Nominal,-0.0248683548325961,-0.08036450509394558,0.951699458723023,-0.04830054127697703,19567.98333143059,19572.153828104852,14472.571652643552,14524.085824187972
114,SAC_Nominal,-0.024953711004681096,-0.08035503885165035,0.9517648474210332,-0.04823515257896682,19559.853191356848,19566.506064928726,14543.802545747878,14500.255523402213
115,SAC_Nominal,-0.025036240271127577,-0.08034940256875142,0.9518452881376372,-0.048154711862362753,19571.666149058266,19576.982756170928,14447.167066977958,14479.83768236419
116,SAC_Nominal,-0.025115815911029828,-0.08034635564614968,0.9519466707974423,-0.04805332920255767,19553.848400549796,19554.501657628116,14544.106536665511,14546.485427293295
117,SAC_Nominal,-0.025192731988759348,-0.08034463658455074,0.9520630281052216,-0.04793697189477841,19568.192891127,19575.54300344188,14477.595911043936,14430.249649017032
118,SAC_Nominal,-0.02526693378575657,-0.08034364826804943,0.9521951334980151,-0.0478048665019849,19557.720080619914,19552.55223502014,14480.371930232202,14565.479038542742
119,SAC_Nominal,-0.02533836960194728,-0.08034217903317038,0.9523448222295482,-0.047655177770451806,19553.593565610332,19559.242622364833,14547.419390878536,14441.979817702586
120,SAC_Nominal,-0.025407364120256397,-0.08033993692463008,0.9525041948391727,-0.0474958051608273,19566.542285123167,19562.071678266388,14420.838866354106,14503.960331862228
121,SAC_Nominal,-0.025473476400948446,-0.08033627176836342,0.9526810982996776,-0.04731890170032238,19541.70040604979,19538.703184959755,14561.281376722647,14523.428686374535
122,SAC_Nominal,-0.02553715818860925,-0.08033067511534876,0.9528664541790623,-0.04713354582093765,19562.929320727628,19565.403936155006,14446.443956667501,14417.282819406975
123,SAC_Nominal,-0.025598239368817576,-0.0803232586995796,0.9530641675585058,-0.04693583244149424,19542.42998425211,19535.156193061233,14487.489198439956,14581.68628197694
124,SAC_Nominal,-0.025656979941868364,-0.08031344575219543,0.953273092108093,-0.04672690789190703,19543.783067230175,19550.39325271575,14540.316352032884,14391.684196985447
125,SAC_Nominal,-0.025713793456096704,-0.08030187658653669,0.95348646949728,-0.04651353050272,19547.916050131626,19547.1722425672,14384.891616949291,14553.054218270934
126,SAC_Nominal,-0.02576855651846373,-0.08028857777803526,0.9537121268547167,-0.046287873145283265,19531.955880166654,19527.909567016188,14604.554160453255,14443.664056744115
127,SAC_Nominal,-0.02582192257123569,-0.08027407545615356,0.953938667185579,-0.04606133281442104,19540.838882853433,19553.942831771015,14356.53637901509,14480.670746836346
128,SAC_Nominal,-0.025873717993893694,-0.08025928617447683,0.9541730587340854,-0.04582694126591458,19530.897733057613,19517.31904087717,14576.19762894068,14498.099128254571
129,SAC_Nominal,-0.025924373031848375,-0.08024462450572538,0.9544086257179256,-0.04559137428207438,19534.501642404543,19547.45165549575,14405.935549919803,14432.96875075689
130,SAC_Nominal,-0.02597385846838173,-0.08023130118191615,0.9546450201300384,-0.04535497986996162,19525.973080191943,19513.720305843734,14500.115816937938,14506.656149191374
131,SAC_Nominal,-0.026022189653964252,-0.08021966977081439,0.9548804638876148,-0.04511953611238517,19522.304491926367,19525.99377744591,14463.614915989518,14425.70660177137
132,SAC_Nominal,-0.026069367027194357,-0.08021063220435469,0.9551107274216282,-0.04488927257837183,19518.964472567513,19512.072286996645,14440.712110897133,14487.493079175076
133,SAC_Nominal,-0.02611519802748767,-0.08020459145830489,0.9553371614631091,-0.0446628385368909,19513.082571705887,19508.26140511005,14492.695851390923,14440.574991589605
134,SAC_Nominal,-0.02615975319471001,-0.08020210845686547,0.9555551610681122,-0.044444838931887776,19512.907938625543,19510.833038915396,14420.020031244054,14460.58535544016
135,SAC_Nominal,-0.026202883365615444,-0.08020369327794796,0.9557663027002826,-0.04423369729971738,19507.703872831324,19499.154613364757,14488.525354716658,14456.338537641896
136,SAC_Nominal,-0.026244690116281652,-0.0802096945697552,0.9559678026379921,-0.04403219736200792,19508.212249131877,19507.727157242036,14428.966419271104,14443.031496919763
137,SAC_Nominal,-0.026285161915090366,-0.08022064320520672,0.9561601103349676,-0.04383988966503238,19505.345679457507,19497.52858535001,14468.088110003042,14462.711998285225
138,SAC_Nominal,-0.026324401110148388,-0.08023680977794637,0.9563426231326411,-0.04365737686735893,19505.368963868223,19504.062449711582,14447.244681680333,14439.04339479608
139,SAC_Nominal,-0.02636252203808571,-0.08025864607376314,0.9565148142254309,-0.04348518577456906,19504.908449967465,19499.95404479922,14449.686957648388,14460.35380491141
140,SAC_Nominal,-0.02639963097921503,-0.08028641396034765,0.9566774707242908,-0.04332252927570923,19504.512614985353,19501.96297201235,14460.079566296352,14444.034020158768
141,SAC_Nominal,-0.026435912936668773,-0.08032043743165045,0.956829876601085,-0.04317012339891502,19505.588872191616,19503.463522924925,14442.182909507133,14454.958289518
142,SAC_Nominal,-0.026471493943177986,-0.08036096887782954,0.9569732192594751,-0.043026780740524906,19505.357321662865,19502.503687772223,14463.41182418497,14451.373783846664
143,SAC_Nominal,-0.026506576423823786,-0.08040820704202611,0.9571072362969132,-0.04289276370308681,19506.98593683436,19506.665129397876,14444.698919442444,14451.563939867481
144,SAC_Nominal,-0.02654131227679333,-0.08046235708894704,0.9572329146656378,-0.04276708533436224,19507.374010346233,19505.366376711474,14460.673318769519,14456.870198353161
145,SAC_Nominal,-0.026575889888130092,-0.08052351829920472,0.9573506226363008,-0.042649377363699226,19508.949588804437,19509.46055226174,14451.739866526197,14451.974004211694
146,SAC_Nominal,-0.02661047742007377,-0.08059181161944175,0.9574610220736334,-0.04253897792636663,19510.020671697206,19509.48383667245,14457.09657456842,14459.663034060275
147,SAC_Nominal,-0.02664523843718385,-0.08066725978920117,0.9575649265808529,-0.042435073419147096,19511.36858036178,19512.257268703972,14458.338409806414,14455.298500630075
148,SAC_Nominal,-0.02668033916131091,-0.0807498830737067,0.9576628176078593,-0.04233718239214068,19512.889828528325,19513.80826917309,14455.947876973276,14460.860887633591
149,SAC_Nominal,-0.026715918396462708,-0.08083963874424811,0.9577556551281339,-0.042244344871866124,19514.09156283676,19515.343746701736,14462.330392665217,14459.655272590038
150,SAC_Nominal,-0.026752122800608614,-0.08093645183673248,0.957843918235265,-0.042156081764734954,19515.740875262218,19517.72781164301,14457.681271992977,14461.900924645412
151,SAC_Nominal,-0.026789068338046767,-0.08104021735875203,0.9579284837860077,-0.0420715162139923,19516.920618738313,19518.66694954174,14463.98876013929,14463.537301287142
152,SAC_Nominal,-0.026826870013380605,-0.08115078621970304,0.958010159900919,-0.04198984009908102,19518.282756764987,19521.3239595197,14463.692530691893,14463.645961870467
153,SAC_Nominal,-0.02686559143232098,-0.08126805169057753,0.9580902296517982,-0.04190977034820176,19519.549169992068,19523.50105192131,14471.042643006771,14466.409045275004
154,SAC_Nominal,-0.026905180689833032,-0.08139203122088409,0.958169595605108,-0.04183040439489205,19522.250161634704,19526.82942907481,14468.546036747053,14466.22018283256
155,SAC_Nominal,-0.026945422514688937,-0.08152291545745245,0.9582490612917137,-0.04175093870828628,19524.764877991645,19527.220089743427,14469.362284700359,14471.173294422435
156,SAC_Nominal,-0.02698601071242505,-0.08166097512849464,0.9583292372791946,-0.04167076272080539,19526.841071280167,19527.846181675915,14469.923697714203,14470.26002809116
157,SAC_Nominal,-0.027026646808987344,-0.08180654073249559,0.9584104931113787,-0.041589506888621286,19528.711585607394,19528.815071877227,14469.036302950386,14472.147358937236
158,SAC_Nominal,-0.02706707059961559,-0.08195993915739196,0.9584933394281211,-0.041506660571878906,19530.373833816586,19529.897796975354,14470.326000588178,14472.56259759494
159,SAC_Nominal,-0.027107100153256954,-0.08212144810994573,0.9585783239719095,-0.04142167602809055,19531.86015536706,19531.481136903796,14470.56272543042,14473.791497049206
160,SAC_Nominal,-0.027146635655463745,-0.08229127491305195,0.9586660615194972,-0.04133393848050282,19533.19900898302,19533.064476832238,14471.904166203129,14474.787552396347
161,SAC_Nominal,-0.027185662292833607,-0.08246954222984446,0.9587571920875828,-0.04124280791241719,19534.39944971308,19535.000963656486,14472.691955432232,14475.959534402204
162,SAC_Nominal,-0.027224240226503986,-0.08265628841778813,0.9588524268967276,-0.04114757310327244,19535.34505550368,19537.491102024338,14473.38013912662,14477.965874458589
163,SAC_Nominal,-0.02726250039874737,-0.08285146527346689,0.9589525135695189,-0.04104748643048106,19536.466587952993,19539.591873301946,14475.426580112566,14478.551865461517
164,SAC_Nominal,-0.02730062058885451,-0.0830549522122374,0.9590581291892735,-0.04094187081072653,19537.621753440002,19541.56328674226,14476.136754639292,14479.897186969345
165,SAC_Nominal,-0.027338790506056965,-0.08326657057302565,0.9591699013751462,-0.04083009862485376,19538.725175792097,19543.071599125076,14477.515709184816,14480.831150554586
